id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12
1380,94,69,18,24,75,100,50,37,87,62,12,9,59,34,84,15,66,40,91,28,78,2,53,6
1381,59,84,34,46,97,72,21,15,65,91,40,28,56,31,81,43,94,18,69,37,88,12,62,25
1382,78,53,2,1,52,77,27,39,90,65,14,20,75,50,100,33,84,8,58,21,71,46,96,2
1383,71,96,46,33,84,58,8,11,61,87,36,49,52,27,77,40,90,14,65,17,68,43,93,30
1384,99,74,24,17,68,93,43,30,80,55,5,3,81,5,55,49,99,24,74,11,62,36,87,6
1385,54,79,28,41,91,66,16,22,72,98,47,35,57,32,82,44,95,19,69,25,76,0,51,13
1386,85,60,9,6,57,82,31,44,95,69,19,13,63,38,88,41,92,16,66,3,54,28,79,22
1387,63,88,38,25,76,50,0,0,51,76,25,38,73,47,98,35,85,10,60,10,60,35,85,48
1388,88,63,13,19,70,95,44,32,82,57,6,10,98,22,73,29,79,3,54,16,67,41,92,38
1389,60,85,35,47,98,73,22,16,66,92,41,29,89,13,63,0,51,26,76,19,70,44,95,32
1390,79,54,3,5,55,81,30,43,93,68,17,24,82,7,57,37,87,11,62,24,74,49,100,5
1391,74,100,49,36,87,62,11,8,58,84,33,46,55,30,81,43,93,18,68,14,65,40,90,27
1392,96,71,21,14,65,90,40,27,77,52,2,2,78,2,52,46,97,21,71,8,59,33,84,50
1393,53,78,28,40,91,66,15,21,72,97,47,34,100,25,75,12,63,37,88,18,69,44,94,31
1394,85,59,9,12,62,88,37,50,100,75,25,18,82,6,56,3,53,28,78,40,91,15,66,34
1395,69,94,44,31,81,56,6,4,55,80,29,42,85,9,59,22,72,47,97,23,74,48,99,36
1396,92,67,17,23,73,99,48,36,86,61,10,7,86,11,61,42,93,17,67,4,55,29,80,26
1397,58,83,32,45,96,70,20,14,64,89,39,26,77,1,52,14,64,39,89,7,58,33,83,45
1398,77,51,1,1,51,76,26,38,89,64,13,19,96,20,70,30,80,5,55,17,68,42,93,11
1399,70,95,45,32,83,57,7,10,60,86,35,48,61,36,87,49,99,24,74,20,71,46,96,33
1400,98,73,23,16,67,92,42,29,79,54,4,5,83,8,58,39,90,14,65,1,52,27,77,3
1401,56,81,30,43,94,68,18,24,75,100,49,37,54,28,79,41,91,16,66,35,85,9,60,22
1402,87,62,12,8,59,84,34,46,97,72,21,15,72,47,98,44,95,19,69,6,57,31,82,12
1403,65,90,40,27,78,53,2,1,52,77,27,39,63,38,88,25,76,0,50,16,67,42,92,29
1404,90,64,14,20,71,96,45,33,83,58,8,11,80,4,54,48,98,23,73,10,61,35,86,32
1405,61,86,36,49,99,74,23,17,68,93,42,30,83,7,57,20,70,45,95,1,51,26,76,39
1406,80,55,4,3,53,79,28,41,91,66,15,22,89,13,64,43,94,18,68,5,56,31,81,24
1407,72,98,47,34,85,60,9,6,57,82,31,44,75,50,100,37,87,12,62,9,59,34,84,46
1408,94,69,19,12,63,88,38,25,75,50,0,0,97,21,72,27,78,2,53,15,65,40,91,15
1409,50,76,25,38,88,63,12,19,69,94,44,31,65,40,90,27,78,2,52,46,97,21,71,8
1410,82,57,6,9,60,85,35,47,98,72,22,16,59,33,84,37,87,11,62,24,75,49,100,5
1411,66,91,41,28,79,53,3,5,55,80,30,42,56,30,81,43,93,18,68,38,89,13,63,0
1412,93,68,17,23,74,99,49,36,87,61,11,8,51,26,76,19,70,45,95,32,82,7,57,10
1413,58,83,33,46,96,71,20,14,65,90,39,27,60,35,86,48,98,22,73,29,79,4,54,16
1414,77,52,1,2,53,78,27,40,91,65,15,21,67,41,92,25,75,0,50,12,63,37,88,6
1415,72,97,46,34,84,59,8,12,62,87,37,50,56,31,82,44,94,19,69,22,72,47,97,34
1416,100,75,24,18,68,94,43,31,81,56,5,4,85,9,60,41,91,15,66,3,53,28,78,1
1417,54,79,29,42,92,67,16,23,73,98,48,35,52,26,77,39,90,14,64,33,83,7,58,20
1418,86,61,10,7,57,83,32,45,95,70,20,13,71,45,96,48,99,23,74,11,61,36,86,17
1419,64,89,38,26,76,51,1,1,51,77,26,39,67,42,93,30,80,4,55,45,95,20,70,7
1420,89,64,14,20,70,96,45,33,83,58,7,10,58,32,83,13,64,39,89,26,76,1,51,4
1421,61,86,36,48,99,74,23,17,67,93,42,29,54,29,80,42,92,17,67,35,86,10,61,23
1422,80,55,4,6,56,81,31,44,94,69,18,25,73,48,99,21,72,47,97,34,84,9,59,40
1423,75,100,50,37,88,63,12,9,59,85,34,47,91,15,65,2,53,28,78,31,81,5,56,18
1424,97,72,22,15,66,91,40,28,78,53,3,2,69,43,94,12,62,37,88,50,100,24,75,8
1425,52,78,27,40,90,65,14,21,71,96,46,33,58,33,84,46,96,20,71,27,77,2,52,14
1426,84,59,8,11,62,87,36,49,100,74,24,18,65,39,90,43,93,17,68,5,55,30,80,24
1427,68,93,43,30,81,55,5,3,54,79,29,41,74,49,99,36,87,11,61,32,82,6,57,19
1428,92,66,16,22,73,98,48,35,85,60,10,7,69,44,95,0,50,25,76,38,88,13,63,16
1429,57,82,32,44,95,70,19,13,63,89,38,25,66,41,91,28,79,3,54,47,98,22,73,9
1430,76,51,0,0,51,76,25,38,88,63,13,19,60,35,85,35,85,10,60,22,73,47,98,3
1431,69,95,44,32,82,57,6,9,60,85,35,47,54,29,79,41,92,16,66,13,63,38,89,25
1432,98,73,22,16,66,92,41,28,79,54,3,5,76,0,51,44,95,19,70,6,57,32,82,11
1433,55,80,30,43,93,68,17,24,74,99,49,36,62,36,87,49,100,24,74,30,81,5,55,18
1434,87,62,11,8,58,84,33,46,96,71,21,14,68,43,93,40,90,14,65,2,52,27,77,21
1435,65,90,39,27,77,52,2,2,53,78,28,40,71,46,96,33,84,8,59,25,75,50,100,37
1436,91,65,15,21,72,97,47,34,84,59,9,12,88,12,62,44,94,18,69,6,56,31,81,28
1437,62,88,37,50,100,75,24,18,69,94,43,31,78,3,53,15,66,40,91,9,59,34,85,47
1438,81,56,6,4,54,80,29,42,92,67,17,23,97,21,72,48,99,23,74,10,61,36,86,17
1439,73,99,48,36,86,61,10,7,58,83,32,45,67,42,92,29,80,4,55,1,51,26,77,39
1440,95,70,20,13,64,89,39,26,77,51,1,0,89,14,64,33,83,7,58,20,70,45,96,4
1441,51,76,26,38,89,64,13,19,70,95,45,32,55,30,80,42,93,17,68,36,87,11,61,23
1442,82,57,7,10,60,86,35,48,98,73,22,16,74,49,99,46,96,20,71,8,58,33,83,14
1443,67,92,41,29,79,54,4,5,56,81,30,43,64,39,90,27,77,1,52,28,79,3,53,16
1444,93,68,18,24,75,100,49,37,87,62,11,8,66,41,91,9,60,34,85,47,98,22,72,19
1445,59,84,34,46,97,71,21,15,65,90,40,27,69,44,94,31,82,6,57,38,88,12,63,0
1446,78,52,2,1,52,77,26,39,90,64,14,20,50,25,76,42,92,16,67,4,54,29,79,23
1447,71,96,45,33,83,58,8,11,61,86,36,49,73,48,98,35,86,10,61,7,57,32,83,45
1448,99,74,23,17,67,93,42,30,80,55,4,3,95,19,70,26,76,1,51,13,64,38,89,18
1449,53,79,28,41,91,66,15,22,72,97,47,34,68,43,94,31,81,5,56,49,100,24,75,12
1450,85,60,9,6,56,82,31,44,94,69,19,12,62,37,87,34,84,8,59,21,72,46,97,2
1451,63,88,37,25,75,50,0,0,50,75,25,38,53,27,78,40,90,15,65,2,52,27,78,40
1452,88,63,12,19,69,94,44,31,82,56,6,9,90,15,65,33,84,8,59,21,71,46,97,49
1453,60,85,34,47,97,72,22,15,66,91,41,28,100,24,74,11,62,37,87,18,68,43,93,30
1454,79,53,3,4,55,80,30,42,93,68,17,23,81,5,56,26,76,0,51,13,63,38,89,7
1455,74,99,49,36,86,61,11,8,58,83,33,45,57,32,82,44,95,19,70,22,73,48,98,35
1456,96,71,20,14,64,90,39,26,77,52,1,2,86,10,60,41,92,16,67,3,54,29,79,37
1457,53,78,27,40,90,65,15,21,71,97,46,34,88,12,63,0,50,25,75,18,69,44,94,31
1458,84,59,8,12,62,87,37,49,100,75,24,18,82,6,56,9,59,34,85,47,97,22,72,28
1459,68,94,43,30,81,56,5,4,54,79,29,41,78,3,53,15,66,41,91,14,64,39,89,26
1460,92,67,16,23,73,98,48,35,86,60,10,7,77,1,52,45,96,20,71,7,58,33,83,36
1461,57,83,32,45,95,70,19,13,64,89,38,26,86,11,61,23,74,48,99,4,55,29,80,42
1462,76,51,0,1,51,77,26,39,89,64,13,20,93,17,67,32,83,7,58,20,70,45,95,1
1463,70,96,45,32,83,58,7,10,61,86,36,48,51,26,76,39,89,13,64,16,67,42,92,29
1464,99,73,23,17,67,92,42,29,80,54,4,6,80,4,54,48,99,23,73,10,61,35,86,9
1465,56,81,31,43,94,69,18,25,75,100,50,37,59,34,84,46,97,21,72,28,78,2,53,15
1466,88,62,12,9,59,84,34,47,97,72,21,15,65,40,91,43,94,18,69,5,56,31,81,24
1467,66,91,40,28,78,53,2,2,52,77,27,40,75,50,100,37,87,12,62,20,71,46,96,33
1468,90,65,14,21,71,96,46,33,84,58,8,11,84,8,58,39,90,14,65,1,52,27,77,30
1469,62,87,36,49,99,74,24,17,68,93,43,30,80,5,55,17,68,43,93,11,61,36,87,49
1470,81,55,5,3,54,79,28,41,92,66,16,22,99,24,74,44,95,19,69,6,57,31,82,13
1471,73,98,47,35,85,60,10,6,57,82,32,44,63,38,88,25,76,0,50,3,54,28,79,41
1472,95,69,19,13,63,88,38,25,76,51,0,0,91,16,66,35,85,9,60,22,72,47,98,47
1473,51,76,26,38,89,63,13,19,70,95,44,32,98,22,73,10,60,35,85,16,66,41,92,29
1474,82,57,7,10,60,85,35,48,98,73,22,16,79,3,54,0,51,25,76,38,88,13,63,32
1475,67,92,41,29,79,54,3,5,55,81,30,43,82,6,57,19,70,44,95,24,74,49,100,36
1476,93,68,18,24,74,100,49,37,87,62,11,8,87,11,62,43,93,17,68,5,55,30,81,27
1477,59,84,33,46,97,71,21,14,65,90,40,27,77,2,52,14,65,40,90,8,58,33,84,46
1478,78,52,2,3,53,78,28,40,91,66,15,22,96,21,71,12,62,37,88,50,100,25,75,31
1479,72,97,47,34,85,59,9,12,63,88,37,50,81,6,56,18,69,44,94,40,91,15,66,2
1480,100,75,25,18,69,94,44,31,82,56,6,4,53,28,78,21,72,47,97,34,85,9,59,36
1481,55,80,29,42,93,67,17,23,74,99,48,36,86,10,61,23,73,48,99,4,55,29,80,42
1482,86,61,11,7,58,83,33,45,96,70,20,14,92,17,67,14,64,39,89,26,77,1,51,45
1483,64,89,39,26,77,52,1,1,51,76,26,39,96,20,70,7,58,32,83,17,68,42,93,30
1484,89,64,13,20,70,95,45,32,83,57,7,10,80,4,55,49,99,23,74,11,61,36,86,33
1485,61,86,35,48,98,73,23,16,67,92,42,29,83,8,58,20,71,45,96,1,52,27,77,39
1486,80,54,4,5,56,81,31,43,94,68,18,24,90,14,64,41,91,15,66,3,53,28,79,22
1487,75,100,50,37,87,62,12,9,59,84,34,46,72,47,98,34,85,9,60,6,57,31,82,44
1488,97,72,21,15,65,91,40,27,78,53,2,1,94,19,69,25,75,0,50,12,63,38,88,29
1489,52,77,27,39,90,65,14,20,71,96,46,33,79,4,54,16,67,42,92,10,60,35,86,48
1490,83,58,8,11,61,87,36,49,99,74,24,17,98,23,73,19,70,45,95,32,83,7,57,38
1491,68,93,42,30,80,55,5,3,54,79,28,41,89,13,64,1,51,26,76,5,56,30,81,43
1492,91,66,16,22,72,98,47,35,85,60,9,6,94,18,68,37,87,12,62,24,75,49,100,46
1493,57,82,31,44,95,69,19,12,63,88,38,25,97,21,72,8,59,34,84,15,65,40,90,27
1494,76,50,0,0,50,76,25,38,88,63,12,19,78,2,53,27,78,2,52,15,65,40,90,8
1495,69,94,44,31,82,57,6,9,60,85,34,47,59,34,84,46,97,21,71,24,75,49,100,37
1496,98,72,22,16,66,91,41,28,79,53,3,4,87,11,62,43,93,18,68,5,56,30,81,0
1497,55,80,30,42,93,68,17,23,74,99,49,36,51,26,76,38,89,13,64,32,82,7,57,19
1498,87,61,11,8,58,83,33,46,96,71,20,14,70,45,95,48,98,22,73,10,60,35,86,16
1499,64,90,39,27,77,52,1,2,53,78,27,40,67,41,92,29,79,4,54,12,63,37,88,25
1500,90,65,15,21,72,97,46,34,84,59,8,12,75,0,50,44,94,19,69,6,56,31,82,34
1501,62,87,37,49,100,75,24,18,68,94,43,31,85,9,60,22,72,47,97,3,53,28,79,41
1502,81,56,5,4,54,79,29,42,92,67,16,23,91,15,66,39,90,14,64,1,52,26,77,20
1503,73,98,48,35,86,61,10,7,57,83,32,45,71,45,96,33,83,8,58,11,61,36,86,49
1504,95,70,19,13,64,89,38,26,76,51,1,1,99,23,74,30,80,4,55,17,67,42,93,7
1505,51,77,26,39,89,64,14,20,70,96,45,33,58,32,83,45,95,20,70,26,77,1,51,13
1506,83,58,7,10,61,86,36,48,99,74,23,17,64,39,89,42,92,17,67,4,54,29,80,23
1507,67,92,42,29,80,55,4,6,56,81,31,44,73,48,99,36,86,10,61,34,84,9,59,21
1508,94,69,18,25,75,100,50,37,88,62,12,9,72,47,97,2,53,28,78,40,91,15,65,18
1509,59,85,34,47,97,72,21,15,66,91,40,28,69,43,94,31,81,6,56,50,100,24,75,12
1510,78,53,3,2,52,77,27,40,90,65,14,21,62,37,88,46,96,21,71,8,58,33,84,14
1511,71,96,46,33,84,59,8,11,62,87,36,49,65,39,90,27,77,2,52,5,55,30,80,43
1512,100,74,24,18,68,93,43,30,81,55,5,3,93,17,68,36,87,11,62,24,74,49,99,19
1513,54,79,29,41,92,66,16,22,73,98,47,35,69,44,95,32,82,6,57,38,88,13,63,0
1514,85,60,10,6,57,82,32,44,95,70,19,13,51,25,76,28,79,3,54,16,66,41,92,9
1515,63,89,38,25,76,51,0,0,50,76,25,38,60,35,85,47,98,22,73,22,73,48,98,35
1516,88,63,13,19,69,95,44,32,82,57,6,9,85,10,60,41,92,16,66,3,54,29,79,25
1517,60,85,35,47,98,73,22,16,66,91,41,28,76,0,51,13,63,38,89,7,57,32,82,44
1518,79,54,3,5,55,80,30,43,93,68,17,24,95,19,70,49,100,24,74,11,62,36,87,18
1519,74,99,49,36,87,61,11,8,58,84,33,46,68,43,93,30,81,5,55,2,52,27,78,40
1520,96,71,20,14,65,90,39,27,77,52,2,2,90,14,65,33,84,8,59,21,71,46,96,37
1521,53,78,28,40,91,65,15,21,72,97,47,34,88,12,63,25,75,50,100,6,56,31,81,44
1522,84,59,9,12,62,88,37,50,100,75,24,18,94,18,69,15,66,40,91,28,78,3,53,47
1523,69,94,43,31,81,56,5,4,54,80,29,42,97,22,72,9,59,34,85,10,61,36,86,48
1524,92,67,17,23,73,99,48,35,86,61,10,7,99,23,74,29,80,4,55,17,67,42,93,39
1525,58,83,32,45,95,70,20,13,64,89,39,26,89,14,64,1,51,26,77,20,70,45,96,33
1526,76,51,1,0,51,76,26,38,89,63,13,19,83,7,58,42,93,17,68,5,55,30,80,23
1527,70,95,45,32,82,57,7,10,60,86,35,48,74,49,99,36,87,11,61,8,58,33,83,46
1528,98,73,22,16,67,92,41,29,79,54,4,5,96,20,71,27,77,1,52,14,65,39,90,16
1529,56,81,30,43,93,68,18,24,75,100,49,37,66,41,91,28,79,3,53,47,98,22,72,9
1530,87,62,11,8,59,84,33,46,97,71,21,15,60,35,85,31,82,6,57,19,69,44,94,0
1531,65,90,40,27,78,52,2,1,52,77,26,39,50,25,76,38,88,12,63,4,54,29,79,42
1532,90,64,14,20,71,96,45,33,83,58,7,11,92,16,67,35,86,10,61,23,73,48,98,45
1533,61,86,36,48,99,74,23,17,67,93,42,30,95,20,70,7,57,32,83,13,64,38,89,26
1534,80,55,4,3,53,78,28,41,91,66,15,22,76,1,51,31,81,5,56,18,68,43,94,12
1535,72,97,47,34,85,60,9,6,56,82,31,44,62,37,87,50,100,24,75,21,72,46,97,34
1536,94,69,19,12,63,88,37,25,75,50,0,0,84,8,59,40,91,15,65,2,53,27,78,21
1537,50,75,25,37,88,63,12,19,69,94,44,31,71,46,97,34,84,8,59,40,90,15,65,2
1538,82,56,6,9,60,85,34,47,97,72,22,15,52,27,78,30,81,5,56,18,68,43,93,11
1539,66,91,41,28,78,53,3,4,55,80,30,42,62,37,87,49,100,24,75,45,95,19,70,7
1540,93,67,17,23,74,99,49,36,86,61,11,7,57,32,82,13,63,38,89,26,76,0,51,4
1541,58,83,33,45,96,71,20,14,64,90,39,26,54,29,79,41,92,16,67,35,86,10,60,22
1542,77,52,1,2,52,78,27,40,90,65,15,21,73,48,98,31,82,6,56,19,69,44,94,0
1543,71,97,46,34,84,59,8,11,62,87,37,49,50,25,75,37,88,12,63,15,66,41,91,28
1544,100,75,24,18,68,93,43,30,81,56,5,4,78,3,53,47,97,22,72,9,60,34,85,7
1545,54,79,29,41,92,67,16,22,73,98,48,35,58,33,83,45,96,20,71,26,77,1,52,14
1546,86,60,10,7,57,82,32,45,95,70,19,13,64,39,90,42,93,17,67,4,55,30,80,23
1547,63,89,38,26,76,51,0,1,51,77,26,39,74,49,99,36,86,11,61,39,89,13,64,1
1548,89,64,13,20,70,95,45,32,83,58,7,10,51,26,77,20,70,45,95,32,83,7,58,10
1549,61,86,35,48,99,73,23,17,67,92,42,29,61,35,86,48,99,23,73,29,80,4,54,17
1550,80,54,4,6,56,81,31,43,94,69,18,24,67,42,92,15,65,40,91,28,78,2,53,47
1551,75,100,50,37,88,62,12,9,59,84,34,47,97,21,72,9,59,34,84,37,88,12,62,24
1552,97,72,21,15,65,91,40,28,78,53,2,2,75,50,100,6,56,31,81,43,94,18,69,2
1553,52,77,27,39,90,65,14,20,71,96,46,33,52,27,77,39,90,14,65,33,84,8,58,20
1554,84,58,8,11,62,87,36,49,99,74,24,17,71,46,96,49,99,24,74,11,62,36,87,17
1555,68,93,43,30,80,55,5,3,54,79,28,41,68,43,93,30,80,5,55,25,76,0,50,13
1556,92,66,16,22,73,98,47,35,85,60,9,6,63,38,88,6,57,32,82,44,95,19,69,22
1557,57,82,32,44,95,69,19,13,63,88,38,25,73,47,98,35,85,9,60,41,92,16,66,3
1558,76,50,0,0,51,76,25,38,89,63,13,19,54,28,79,29,79,3,54,16,66,41,92,10
1559,70,95,44,32,82,57,6,10,60,85,35,48,60,35,85,48,98,22,73,19,70,44,95,32
1560,98,73,22,16,66,92,41,29,79,54,3,5,82,6,57,38,89,13,63,0,51,25,76,5
1561,55,81,30,43,93,68,18,24,74,100,49,36,55,30,81,43,93,18,68,36,87,11,62,24
1562,87,62,11,8,59,84,33,46,96,71,21,14,74,49,100,46,96,21,71,8,59,33,84,14
1563,65,90,40,27,77,52,2,3,53,78,28,40,65,40,90,27,77,2,52,18,69,44,94,31
1564,91,66,15,21,72,97,47,34,85,59,9,12,81,6,56,50,100,25,75,12,63,37,88,34
1565,63,88,37,50,100,75,25,18,69,94,44,31,85,9,59,21,72,47,97,3,53,28,78,40
1566,81,56,6,4,55,80,29,42,92,67,17,23,91,15,66,42,92,17,67,4,55,29,80,23
1567,74,99,48,36,86,61,10,7,58,83,33,45,74,48,99,36,86,10,61,7,58,33,83,45
1568,96,70,20,14,64,89,39,26,77,51,1,1,96,20,70,26,77,1,51,14,64,39,89,11
1569,51,76,26,38,89,64,13,20,70,95,45,32,61,36,87,49,99,23,74,30,80,5,55,17
1570,83,57,7,10,61,86,35,48,98,73,23,16,68,42,93,39,90,14,64,1,52,27,77,20
1571,67,92,42,29,79,54,4,5,56,81,31,43,71,46,96,33,83,8,58,35,85,9,60,22
1572,94,68,18,24,75,100,49,37,87,62,12,8,72,47,98,3,53,28,79,41,91,16,66,12
1573,59,84,34,46,97,72,21,15,65,91,40,27,63,38,88,25,76,0,50,44,94,19,69,6
1574,78,53,2,1,52,77,27,39,90,64,14,20,57,31,82,48,98,23,73,10,61,35,86,16
1575,71,96,46,33,83,58,8,11,61,87,36,49,67,42,92,29,79,4,54,1,51,26,76,38
1576,99,74,23,17,68,93,42,30,80,55,5,3,89,13,64,32,83,7,57,20,70,45,95,24
1577,53,79,28,41,91,66,16,22,72,98,47,35,75,49,100,37,87,12,62,43,94,18,68,5
1578,85,60,9,6,57,82,31,44,94,69,19,12,56,31,81,27,78,2,53,15,65,40,91,8
1579,63,88,38,25,76,50,0,0,50,76,25,38,59,34,84,46,97,21,72,46,97,21,71,8
1580,88,63,13,19,69,95,44,31,82,57,6,9,59,34,84,15,65,40,90,27,78,2,53,5
1581,60,85,35,47,98,72,22,16,66,91,41,28,56,30,81,43,94,18,68,37,87,12,62,24
1582,79,54,3,5,55,80,30,42,93,68,17,24,75,49,100,19,70,45,95,32,83,7,57,38
1583,74,99,49,36,87,61,11,8,58,84,33,46,89,13,64,0,51,26,76,29,79,4,54,16
1584,96,71,20,14,65,90,39,27,77,52,1,2,67,42,92,10,60,35,86,48,98,23,73,6
1585,53,78,28,40,91,65,15,21,72,97,46,34,56,31,82,44,94,19,69,25,75,0,50,12
1586,84,59,9,12,62,87,37,50,100,75,24,18,63,38,88,41,91,15,66,3,53,28,79,22
1587,69,94,43,31,81,56,5,4,54,80,29,42,72,47,98,34,85,9,60,33,83,8,58,20
1588,92,67,16,23,73,99,48,35,86,61,10,7,71,45,96,1,52,27,77,39,90,14,64,17
1589,57,83,32,45,95,70,20,13,64,89,39,26,68,42,93,30,80,4,55,49,99,23,74,11
1590,76,51,1,1,52,77,26,39,89,64,14,20,61,36,86,13,64,39,89,26,77,1,51,45
1591,70,96,45,33,83,58,7,11,61,86,36,48,96,20,70,7,58,32,83,36,86,10,61,23
1592,99,74,23,17,67,93,42,29,80,55,4,6,73,48,99,4,55,29,80,42,92,17,67,40
1593,56,82,31,44,94,69,18,25,75,100,50,37,91,15,66,2,53,28,78,21,72,47,97,34
1594,88,63,12,9,59,85,34,47,97,72,22,15,84,9,59,12,62,37,88,50,100,25,75,31
1595,66,91,41,28,78,53,3,2,52,78,27,40,81,6,56,18,69,43,94,27,77,2,52,14
1596,90,65,14,21,71,97,46,33,84,59,8,11,65,40,90,8,58,33,84,46,96,21,71,24
1597,62,87,37,49,100,74,24,18,68,93,43,30,74,49,99,36,87,11,62,43,93,17,68,5
1598,81,56,5,3,54,79,29,41,92,67,16,22,55,30,81,0,51,25,76,38,88,13,63,32
1599,73,98,48,35,85,60,10,7,57,82,32,44,82,6,57,19,70,44,95,47,98,22,73,10
1600,95,70,19,13,63,89,38,26,76,51,0,0,60,35,85,16,66,41,92,28,79,3,54,3
1601,51,76,25,38,88,63,13,19,70,95,44,32,54,29,79,41,92,16,67,35,85,10,60,22
1602,82,57,6,10,60,85,35,47,98,73,22,16,73,48,98,44,95,19,70,7,57,32,82,13
1603,66,92,41,28,79,54,3,5,55,81,30,43,63,38,89,26,76,0,51,30,81,5,56,18
1604,93,68,17,24,74,99,49,36,87,62,11,8,68,43,93,11,62,37,87,49,100,24,74,21
1605,58,84,33,46,96,71,21,14,65,90,40,27,71,46,97,33,84,8,59,40,90,14,65,2
1606,77,52,2,2,53,78,28,40,91,66,15,21,52,27,78,44,94,18,69,6,56,31,82,25
1607,72,97,47,34,84,59,9,12,62,88,37,50,75,50,100,37,88,12,63,9,59,34,85,47
1608,100,75,25,18,69,94,43,31,81,56,6,4,97,22,72,28,78,3,53,15,66,41,91,17
1609,55,80,29,42,92,67,17,23,73,99,48,36,67,42,93,29,80,4,55,48,99,23,74,11
1610,86,61,10,7,58,83,32,45,96,70,20,13,61,36,86,33,83,7,58,20,70,45,96,1
1611,64,89,39,26,77,51,1,0,51,76,26,38,52,26,77,39,89,14,64,36,87,11,61,24
1612,89,64,13,19,70,95,45,32,83,57,7,10,74,49,99,5,55,30,80,42,93,17,68,14
1613,60,86,35,48,98,73,23,16,67,92,42,29,65,39,90,27,77,1,52,46,96,20,71,8
1614,79,54,4,5,56,81,30,43,94,68,18,24,58,33,84,9,60,35,85,47,98,22,72,28
1615,75,100,49,37,87,62,12,8,59,84,34,46,79,3,54,16,66,41,91,38,88,13,63,0
1616,97,71,21,15,65,90,40,27,78,53,2,1,50,25,76,19,69,44,95,31,82,6,57,23
1617,52,77,27,39,90,64,14,20,71,96,45,33,73,48,99,35,86,10,61,42,92,16,67,4
1618,83,58,8,11,61,86,36,49,99,74,23,17,54,29,80,26,76,1,51,13,64,39,89,7
1619,68,93,42,30,80,55,4,3,53,79,28,41,57,32,83,45,95,20,70,50,100,24,75,12
1620,91,66,15,22,72,98,47,34,85,60,9,6,62,37,87,18,69,43,94,31,81,5,56,2
1621,56,82,31,44,94,69,19,12,63,88,38,25,53,28,78,40,91,15,65,34,84,9,59,21
1622,75,50,0,0,50,75,25,38,88,63,12,19,72,46,97,34,84,8,59,21,71,46,97,2
1623,69,94,44,31,82,56,6,9,60,85,34,47,52,27,78,40,90,15,65,18,68,43,94,30
1624,97,72,22,15,66,91,41,28,79,53,3,4,81,5,56,49,100,24,75,11,62,37,87,7
1625,55,80,30,42,93,67,17,23,74,99,49,36,57,32,82,45,95,19,70,26,76,0,51,13
1626,86,61,11,8,58,83,33,45,96,71,20,14,64,38,89,41,92,16,67,4,54,29,79,23
1627,64,90,39,26,77,52,1,2,52,78,27,40,73,48,98,35,86,10,60,19,69,44,94,31
1628,90,65,15,21,71,97,46,34,84,59,8,11,82,6,56,38,88,12,63,0,50,25,75,28
1629,62,87,37,49,100,75,24,18,68,94,43,30,79,3,53,15,66,41,91,9,60,34,85,47
1630,81,56,5,4,54,79,29,41,92,67,16,23,97,22,72,45,96,20,71,8,58,33,83,14
1631,73,98,48,35,86,60,10,7,57,82,32,45,64,39,90,26,77,1,52,4,55,30,80,42
1632,95,70,19,13,64,89,38,26,76,51,0,1,93,17,67,36,86,11,61,23,74,49,99,1
1633,51,77,26,39,89,64,13,20,70,95,45,32,51,26,77,39,89,13,64,32,83,7,58,20
1634,83,58,7,10,61,86,36,48,99,73,23,17,70,45,95,48,99,23,73,10,61,36,86,17
1635,67,92,42,29,80,54,4,6,56,81,31,43,67,42,92,29,80,4,54,28,78,2,53,15
1636,94,69,18,24,75,100,50,37,88,62,12,9,66,40,91,9,59,34,84,47,97,21,72,24
1637,59,84,34,47,97,72,21,15,66,91,40,28,75,50,100,37,88,12,62,43,94,18,69,6
1638,78,53,2,2,52,77,27,39,90,65,14,21,56,31,81,39,90,14,65,2,52,27,77,21
1639,71,96,46,33,84,58,8,11,62,87,36,49,71,46,96,33,84,8,58,11,62,36,87,49
1640,99,74,24,17,68,93,43,30,81,55,5,3,99,24,74,30,81,5,55,17,68,43,93,13
1641,54,79,28,41,92,66,16,22,73,98,47,35,63,38,88,25,76,0,51,44,95,19,69,6
1642,85,60,10,6,57,82,32,44,95,69,19,13,57,32,82,35,85,10,60,22,73,47,98,3
1643,63,88,38,25,76,51,0,0,51,76,25,38,54,28,79,41,92,16,66,16,67,41,92,29
1644,89,63,13,19,70,95,44,32,82,57,7,10,79,3,54,48,98,22,73,10,60,35,85,32
1645,60,85,35,48,98,73,22,16,67,92,41,29,82,7,57,19,70,44,95,0,51,25,76,38
1646,79,54,3,5,55,81,30,43,93,68,18,24,89,13,63,43,93,18,68,5,55,30,81,24
1647,74,100,49,37,87,62,11,8,59,84,33,46,74,49,100,37,87,11,62,8,59,33,84,46
1648,96,71,21,14,65,90,40,27,78,52,2,3,96,21,71,27,78,2,52,14,65,40,90,31
1649,53,78,28,40,91,66,15,22,72,97,47,34,81,6,56,18,69,44,94,12,63,37,88,50
1650,85,59,9,12,63,88,37,50,100,75,25,18,100,25,75,22,72,47,97,34,85,9,59,40
1651,69,94,44,31,81,56,6,4,55,80,29,42,91,15,66,3,53,28,78,4,55,29,80,42
