id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
1638,31,44,94,69,18,12,63,88,37,25,99,36,87,11,61,42,93,17,68,5
1639,75,50,0,0,50,75,25,37,88,63,55,30,80,40,90,15,65,2,53,27
1640,12,18,69,94,44,31,82,56,6,9,78,21,71,46,97,34,84,8,59,12
1641,59,85,34,47,97,72,22,15,66,91,62,37,87,49,100,24,75,30,81,5
1642,41,28,78,53,3,4,55,80,29,42,56,18,68,43,94,13,64,38,89,26
1643,93,67,17,23,74,99,48,36,86,61,76,0,51,45,95,19,70,7,57,32
1644,11,7,58,83,33,45,96,71,20,14,83,35,86,10,60,23,73,48,98,4
1645,64,89,39,26,77,52,1,2,52,78,54,29,79,41,92,16,67,0,50,25
1646,27,40,90,65,15,21,71,97,46,33,75,38,88,12,63,31,82,6,56,19
1647,84,59,8,11,62,87,37,49,100,74,69,44,94,47,97,22,72,9,60,34
1648,24,18,68,93,43,30,81,56,5,3,85,15,66,41,91,28,79,3,53,26
1649,54,79,29,41,92,67,16,22,73,98,77,1,52,14,64,39,90,8,58,33
1650,48,35,86,60,10,7,57,82,32,44,83,45,96,20,71,23,74,49,99,36
1651,95,70,19,13,63,89,38,26,76,51,86,11,61,42,93,17,68,4,55,30
1652,0,1,51,76,26,39,89,64,13,20,80,20,70,45,96,32,83,7,58,39
1653,70,95,45,32,83,58,7,10,61,86,89,13,64,1,51,26,77,29,80,4
1654,35,48,99,73,23,16,67,92,42,29,54,17,67,42,92,10,61,36,86,48
1655,80,54,4,5,56,81,31,43,94,69,99,23,73,47,97,21,72,9,59,34
1656,18,24,75,100,50,37,87,62,12,9,84,15,66,40,91,28,78,2,53,6
1657,59,84,34,46,97,72,21,15,65,91,56,31,81,43,94,18,69,37,88,12
1658,40,28,78,53,2,1,52,77,27,39,62,25,75,50,100,33,84,8,58,21
1659,90,65,14,20,71,96,46,33,84,58,71,46,96,2,52,27,77,40,90,14
1660,8,11,61,87,36,49,99,74,24,17,65,17,68,43,93,30,81,5,55,49
1661,68,93,43,30,80,55,5,3,54,79,99,24,74,11,62,36,87,6,57,32
1662,28,41,91,66,16,22,72,98,47,35,82,44,95,19,69,25,76,0,51,13
1663,85,60,9,6,57,82,31,44,95,69,63,38,88,41,92,16,66,3,54,28
1664,19,13,63,88,38,25,76,50,0,0,79,22,73,47,98,35,85,10,60,10
1665,51,76,25,38,88,63,13,19,70,95,60,35,85,48,98,22,73,29,79,3
1666,44,32,82,57,6,10,60,85,35,47,54,16,67,41,92,38,89,13,63,0
1667,98,73,22,16,66,92,41,29,79,54,51,26,76,19,70,44,95,32,82,7
1668,3,5,55,81,30,43,93,68,17,24,57,37,87,11,62,24,74,49,100,5
1669,74,100,49,36,87,62,11,8,58,84,55,30,81,43,93,18,68,14,65,40
1670,33,46,96,71,21,14,65,90,40,27,90,27,78,2,52,46,97,21,71,8
1671,77,52,2,2,53,78,28,40,91,66,59,33,84,50,100,25,75,12,63,37
1672,15,21,72,97,47,34,85,59,9,12,88,18,69,44,94,31,82,6,56,3
1673,62,88,37,50,100,75,25,18,69,94,53,28,78,40,91,15,66,34,85,9
1674,44,31,81,56,6,4,55,80,29,42,59,22,72,47,97,23,74,48,99,36
1675,92,67,17,23,73,99,48,36,86,61,86,11,61,42,93,17,67,4,55,29
1676,10,7,58,83,32,45,96,70,20,14,80,26,77,1,52,14,64,39,89,7
1677,64,89,39,26,77,51,1,1,51,76,58,33,83,45,96,20,70,30,80,5
1678,26,38,89,64,13,19,70,95,45,32,55,17,68,42,93,11,61,36,87,49
1679,83,57,7,10,60,86,35,48,98,73,99,24,74,20,71,46,96,33,83,8
1680,23,16,67,92,42,29,79,54,4,5,58,39,90,14,65,1,52,27,77,3
1681,56,81,30,43,94,68,18,24,75,100,54,28,79,41,91,16,66,35,85,9
1682,49,37,87,62,12,8,59,84,34,46,60,22,72,47,98,44,95,19,69,6
1683,97,72,21,15,65,90,40,27,78,53,57,31,82,12,63,38,88,25,76,0
1684,2,1,52,77,27,39,90,64,14,20,50,16,67,42,92,29,80,4,54,48
1685,71,96,45,33,83,58,8,11,61,86,98,23,73,10,61,35,86,32,83,7
1686,36,49,99,74,23,17,68,93,42,30,57,20,70,45,95,1,51,26,76,39
1687,80,55,4,3,53,79,28,41,91,66,89,13,64,43,94,18,68,5,56,31
1688,15,22,72,98,47,34,85,60,9,6,81,24,75,50,100,37,87,12,62,9
1689,57,82,31,44,94,69,19,12,63,88,59,34,84,46,97,21,72,27,78,2
1690,38,25,75,50,0,0,50,76,25,38,53,15,65,40,91,15,65,40,90,27
1691,88,63,12,19,69,94,44,31,82,57,78,2,52,46,97,21,71,8,59,33
1692,6,9,60,85,35,47,98,72,22,16,84,37,87,11,62,24,75,49,100,5
1693,66,91,41,28,79,53,3,5,55,80,56,30,81,43,93,18,68,38,89,13
1694,30,42,93,68,17,23,74,99,49,36,63,0,51,26,76,19,70,45,95,32
1695,87,61,11,8,58,83,33,46,96,71,82,7,57,10,60,35,86,48,98,22
1696,20,14,65,90,39,27,77,52,1,2,73,29,79,4,54,16,67,41,92,25
1697,53,78,27,40,91,65,15,21,72,97,75,0,50,12,63,37,88,6,56,31
1698,46,34,84,59,8,12,62,87,37,50,82,44,94,19,69,22,72,47,97,34
1699,100,75,24,18,68,94,43,31,81,56,85,9,60,41,91,15,66,3,53,28
1700,5,4,54,79,29,42,92,67,16,23,78,1,52,26,77,39,90,14,64,33
1701,73,98,48,35,86,61,10,7,57,83,83,7,58,20,71,45,96,48,99,23
1702,32,45,95,70,20,13,64,89,38,26,74,11,61,36,86,17,67,42,93,30
1703,76,51,1,1,51,77,26,39,89,64,80,4,55,45,95,20,70,7,58,32
1704,14,20,70,96,45,33,83,58,7,10,83,13,64,39,89,26,76,1,51,4
1705,61,86,36,48,99,74,23,17,67,93,54,29,80,42,92,17,67,35,86,10
1706,42,29,80,55,4,6,56,81,31,44,61,23,73,48,99,21,72,47,97,34
1707,94,69,18,25,75,100,50,37,88,63,84,9,59,40,91,15,65,2,53,28
1708,12,9,59,85,34,47,97,72,22,15,78,31,81,5,56,18,69,43,94,12
1709,66,91,40,28,78,53,3,2,52,78,62,37,88,50,100,24,75,8,58,33
1710,27,40,90,65,14,21,71,96,46,33,84,46,96,20,71,27,77,2,52,14
1711,84,59,8,11,62,87,36,49,100,74,65,39,90,43,93,17,68,5,55,30
1712,24,18,68,93,43,30,81,55,5,3,80,24,74,49,99,36,87,11,61,32
1713,54,79,29,41,92,66,16,22,73,98,82,6,57,19,69,44,95,0,50,25
1714,48,35,85,60,10,7,57,82,32,44,76,38,88,13,63,16,66,41,91,28
1715,95,70,19,13,63,89,38,25,76,51,79,3,54,47,98,22,73,9,60,35
1716,0,0,51,76,25,38,88,63,13,19,85,35,85,10,60,22,73,47,98,3
1717,69,95,44,32,82,57,6,9,60,85,54,29,79,41,92,16,66,13,63,38
1718,35,47,98,73,22,16,66,92,41,28,89,25,76,0,51,44,95,19,70,6
1719,79,54,3,5,55,80,30,43,93,68,57,32,82,11,62,36,87,49,100,24
1720,17,24,74,99,49,36,87,62,11,8,74,30,81,5,55,18,68,43,93,40
1721,58,84,33,46,96,71,21,14,65,90,90,14,65,2,52,27,77,21,71,46
1722,39,27,77,52,2,2,53,78,28,40,96,33,84,8,59,25,75,50,100,37
1723,91,65,15,21,72,97,47,34,84,59,88,12,62,44,94,18,69,6,56,31
1724,9,12,62,88,37,50,100,75,24,18,81,28,78,3,53,15,66,40,91,9
1725,69,94,43,31,81,56,6,4,54,80,59,34,85,47,97,21,72,48,99,23
1726,29,42,92,67,17,23,73,99,48,36,74,10,61,36,86,17,67,42,92,29
1727,86,61,10,7,58,83,32,45,95,70,80,4,55,1,51,26,77,39,89,14
1728,20,13,64,89,39,26,77,51,1,0,64,33,83,7,58,20,70,45,96,4
1729,51,76,26,38,89,64,13,19,70,95,55,30,80,42,93,17,68,36,87,11
1730,45,32,82,57,7,10,60,86,35,48,61,23,74,49,99,46,96,20,71,8
1731,98,73,22,16,67,92,41,29,79,54,58,33,83,14,64,39,90,27,77,1
1732,4,5,56,81,30,43,93,68,18,24,52,28,79,3,53,16,66,41,91,9
1733,75,100,49,37,87,62,11,8,59,84,60,34,85,47,98,22,72,19,69,44
1734,34,46,97,71,21,15,65,90,40,27,94,31,82,6,57,38,88,12,63,0
1735,78,52,2,1,52,77,26,39,90,64,50,25,76,42,92,16,67,4,54,29
1736,14,20,71,96,45,33,83,58,8,11,79,23,73,48,98,35,86,10,61,7
1737,61,86,36,49,99,74,23,17,67,93,57,32,83,45,95,19,70,26,76,1
1738,42,30,80,55,4,3,53,79,28,41,51,13,64,38,89,18,68,43,94,31
1739,91,66,15,22,72,97,47,34,85,60,81,5,56,49,100,24,75,12,62,37
1740,9,6,56,82,31,44,94,69,19,12,87,34,84,8,59,21,72,46,97,2
1741,63,88,37,25,75,50,0,0,50,75,53,27,78,40,90,15,65,2,52,27
1742,25,38,88,63,12,19,69,94,44,31,78,40,90,15,65,33,84,8,59,21
1743,82,56,6,9,60,85,34,47,97,72,71,46,97,49,100,24,74,11,62,37
1744,22,15,66,91,41,28,79,53,3,4,87,18,68,43,93,30,81,5,56,26
1745,55,80,30,42,93,68,17,23,74,99,76,0,51,13,63,38,89,7,57,32
1746,49,36,86,61,11,8,58,83,33,45,82,44,95,19,70,22,73,48,98,35
1747,96,71,20,14,64,90,39,26,77,52,86,10,60,41,92,16,67,3,54,29
1748,1,2,53,78,27,40,90,65,15,21,79,37,88,12,63,0,50,25,75,18
1749,71,97,46,34,84,59,8,12,62,87,69,44,94,31,82,6,56,9,59,34
1750,37,49,100,75,24,18,68,94,43,30,85,47,97,22,72,28,78,3,53,15
1751,81,56,5,4,54,79,29,41,92,67,66,41,91,14,64,39,89,26,77,1
1752,16,23,73,98,48,35,86,60,10,7,52,45,96,20,71,7,58,33,83,36
1753,57,83,32,45,95,70,19,13,64,89,86,11,61,23,74,48,99,4,55,29
1754,38,26,76,51,0,1,51,77,26,39,80,42,93,17,67,32,83,7,58,20
1755,89,64,13,20,70,96,45,32,83,58,70,45,95,1,51,26,76,39,89,13
1756,7,10,61,86,36,48,99,73,23,17,64,16,67,42,92,29,80,4,54,48
1757,67,92,42,29,80,54,4,6,56,81,99,23,73,10,61,35,86,9,59,34
1758,31,43,94,69,18,25,75,100,50,37,84,46,97,21,72,28,78,2,53,15
1759,88,62,12,9,59,84,34,47,97,72,65,40,91,43,94,18,69,5,56,31
1760,21,15,66,91,40,28,78,53,2,2,81,24,75,50,100,37,87,12,62,20
1761,52,77,27,40,90,65,14,21,71,96,71,46,96,33,84,8,58,39,90,14
1762,46,33,84,58,8,11,62,87,36,49,65,1,52,27,77,30,80,5,55,17
1763,99,74,24,17,68,93,43,30,81,55,68,43,93,11,61,36,87,49,99,24
1764,5,3,54,79,28,41,92,66,16,22,74,44,95,19,69,6,57,31,82,13
1765,73,98,47,35,85,60,10,6,57,82,63,38,88,25,76,0,50,3,54,28
1766,32,44,95,69,19,13,63,88,38,25,79,41,91,16,66,35,85,9,60,22
1767,76,51,0,0,51,76,26,38,89,63,72,47,98,47,98,22,73,10,60,35
1768,13,19,70,95,44,32,82,57,7,10,85,16,66,41,92,29,79,3,54,0
1769,60,85,35,48,98,73,22,16,67,92,51,25,76,38,88,13,63,32,82,6
1770,41,29,79,54,3,5,55,81,30,43,57,19,70,44,95,24,74,49,100,36
1771,93,68,18,24,74,100,49,37,87,62,87,11,62,43,93,17,68,5,55,30
1772,11,8,59,84,33,46,97,71,21,14,81,27,77,2,52,14,65,40,90,8
1773,65,90,40,27,78,52,2,3,53,78,58,33,84,46,96,21,71,12,62,37
1774,28,40,91,66,15,22,72,97,47,34,88,50,100,25,75,31,81,6,56,18
1775,85,59,9,12,63,88,37,50,100,75,69,44,94,40,91,15,66,2,53,28
1776,25,18,69,94,44,31,82,56,6,4,78,21,72,47,97,34,85,9,59,36
1777,55,80,29,42,93,67,17,23,74,99,86,10,61,23,73,48,99,4,55,29
1778,48,36,86,61,11,7,58,83,33,45,80,42,92,17,67,14,64,39,89,26
1779,96,70,20,14,64,89,39,26,77,52,77,1,51,45,96,20,70,7,58,32
1780,1,1,51,76,26,39,89,64,13,20,83,17,68,42,93,30,80,4,55,49
1781,70,95,45,32,83,57,7,10,61,86,99,23,74,11,61,36,86,33,83,8
1782,35,48,98,73,23,16,67,92,42,29,58,20,71,45,96,1,52,27,77,39
1783,80,54,4,5,56,81,31,43,94,68,90,14,64,41,91,15,66,3,53,28
1784,18,24,75,100,50,37,87,62,12,9,79,22,72,47,98,34,85,9,60,6
1785,59,84,34,46,97,72,21,15,65,91,57,31,82,44,94,19,69,25,75,0
1786,40,27,78,53,2,1,52,77,27,39,50,12,63,38,88,29,79,4,54,16
1787,90,65,14,20,71,96,46,33,83,58,67,42,92,10,60,35,86,48,98,23
1788,8,11,61,87,36,49,99,74,24,17,73,19,70,45,95,32,83,7,57,38
1789,68,93,42,30,80,55,5,3,54,79,89,13,64,1,51,26,76,5,56,30
1790,28,41,91,66,16,22,72,98,47,35,81,43,94,18,68,37,87,12,62,24
1791,85,60,9,6,57,82,31,44,95,69,75,49,100,46,97,21,72,8,59,34
1792,19,12,63,88,38,25,76,50,0,0,84,15,65,40,90,27,78,2,53,27
1793,50,76,25,38,88,63,12,19,69,94,78,2,52,15,65,40,90,8,59,34
1794,44,31,82,57,6,9,60,85,34,47,84,46,97,21,71,24,75,49,100,37
1795,98,72,22,16,66,91,41,28,79,53,87,11,62,43,93,18,68,5,56,30
1796,3,4,55,80,30,42,93,68,17,23,81,0,51,26,76,38,89,13,64,32
1797,74,99,49,36,87,61,11,8,58,83,82,7,57,19,70,45,95,48,98,22
1798,33,46,96,71,20,14,64,90,39,27,73,10,60,35,86,16,67,41,92,29
1799,77,52,1,2,53,78,27,40,90,65,79,4,54,12,63,37,88,25,75,0
1800,15,21,72,97,46,34,84,59,8,12,50,44,94,19,69,6,56,31,82,34
1801,62,87,37,49,100,75,24,18,68,94,85,9,60,22,72,47,97,3,53,28
1802,43,31,81,56,5,4,54,79,29,42,79,41,91,15,66,39,90,14,64,1
1803,92,67,16,23,73,98,48,35,86,61,52,26,77,20,71,45,96,33,83,8
1804,10,7,57,83,32,45,95,70,19,13,58,11,61,36,86,49,99,23,74,30
1805,64,89,38,26,76,51,1,1,51,77,80,4,55,17,67,42,93,7,58,32
1806,26,39,89,64,14,20,70,96,45,33,83,45,95,20,70,26,77,1,51,13
1807,83,58,7,10,61,86,36,48,99,74,64,39,89,42,92,17,67,4,54,29
1808,23,17,67,92,42,29,80,55,4,6,80,23,73,48,99,36,86,10,61,34
1809,56,81,31,44,94,69,18,25,75,100,84,9,59,21,72,47,97,2,53,28
1810,50,37,88,62,12,9,59,85,34,47,78,40,91,15,65,18,69,43,94,31
1811,97,72,21,15,66,91,40,28,78,53,81,6,56,50,100,24,75,12,62,37
1812,3,2,52,77,27,40,90,65,14,21,88,46,96,21,71,8,58,33,84,14
1813,71,96,46,33,84,59,8,11,62,87,65,39,90,27,77,2,52,5,55,30
1814,36,49,100,74,24,18,68,93,43,30,80,43,93,17,68,36,87,11,62,24
1815,81,55,5,3,54,79,29,41,92,66,74,49,99,19,69,44,95,32,82,6
1816,16,22,73,98,47,35,85,60,10,6,57,38,88,13,63,0,51,25,76,28
1817,57,82,32,44,95,70,19,13,63,89,79,3,54,16,66,41,92,9,60,35
1818,38,25,76,51,0,0,50,76,25,38,85,47,98,22,73,22,73,48,98,35
1819,88,63,13,19,69,95,44,32,82,57,85,10,60,41,92,16,66,3,54,29
1820,6,9,60,85,35,47,98,73,22,16,79,25,76,0,51,13,63,38,89,7
1821,66,91,41,28,79,54,3,5,55,80,57,32,82,44,95,19,70,49,100,24
1822,30,43,93,68,17,24,74,99,49,36,74,11,62,36,87,18,68,43,93,30
1823,87,61,11,8,58,84,33,46,96,71,81,5,55,2,52,27,78,40,90,14
1824,20,14,65,90,39,27,77,52,2,2,65,33,84,8,59,21,71,46,96,37
1825,53,78,28,40,91,65,15,21,72,97,88,12,63,25,75,50,100,6,56,31
1826,47,34,84,59,9,12,62,88,37,50,81,44,94,18,69,15,66,40,91,28
1827,100,75,24,18,69,94,43,31,81,56,78,3,53,47,97,22,72,9,59,34
1828,5,4,54,80,29,42,92,67,17,23,85,10,61,36,86,48,99,23,74,29
1829,73,99,48,35,86,61,10,7,58,83,80,4,55,17,67,42,93,39,89,14
1830,32,45,95,70,20,13,64,89,39,26,64,1,51,26,77,20,70,45,96,33
1831,76,51,1,0,51,76,26,38,89,63,83,7,58,42,93,17,68,5,55,30
1832,13,19,70,95,45,32,82,57,7,10,80,23,74,49,99,36,87,11,61,8
1833,60,86,35,48,98,73,22,16,67,92,58,33,83,46,96,20,71,27,77,1
1834,41,29,79,54,4,5,56,81,30,43,52,14,65,39,90,16,66,41,91,28
1835,93,68,18,24,75,100,49,37,87,62,79,3,53,47,98,22,72,9,60,35
1836,11,8,59,84,33,46,97,71,21,15,85,31,82,6,57,19,69,44,94,0
1837,65,90,40,27,78,52,2,1,52,77,50,25,76,38,88,12,63,4,54,29
1838,26,39,90,64,14,20,71,96,45,33,79,42,92,16,67,35,86,10,61,23
1839,83,58,7,11,61,86,36,48,99,74,73,48,98,45,95,20,70,7,57,32
1840,23,17,67,93,42,30,80,55,4,3,83,13,64,38,89,26,76,1,51,31
1841,53,78,28,41,91,66,15,22,72,97,81,5,56,18,68,43,94,12,62,37
1842,47,34,85,60,9,6,56,82,31,44,87,50,100,24,75,21,72,46,97,34
1843,94,69,19,12,63,88,37,25,75,50,84,8,59,40,91,15,65,2,53,27
1844,0,0,50,75,25,37,88,63,12,19,78,21,71,46,97,34,84,8,59,40
1845,69,94,44,31,82,56,6,9,60,85,90,15,65,2,52,27,78,30,81,5
1846,34,47,97,72,22,15,66,91,41,28,56,18,68,43,93,11,62,37,87,49
1847,78,53,3,4,55,80,30,42,93,67,100,24,75,45,95,19,70,7,57,32
1848,17,23,74,99,49,36,86,61,11,7,82,13,63,38,89,26,76,0,51,4
1849,58,83,33,45,96,71,20,14,64,90,54,29,79,41,92,16,67,35,86,10
1850,39,26,77,52,1,2,52,78,27,40,60,22,73,48,98,31,82,6,56,19
1851,90,65,15,21,71,97,46,34,84,59,69,44,94,0,50,25,75,37,88,12
1852,8,11,62,87,37,49,100,75,24,18,63,15,66,41,91,28,78,3,53,47
1853,68,93,43,30,81,56,5,4,54,79,97,22,72,9,60,34,85,7,58,33
1854,29,41,92,67,16,22,73,98,48,35,83,45,96,20,71,26,77,1,52,14
1855,86,60,10,7,57,82,32,45,95,70,64,39,90,42,93,17,67,4,55,30
1856,19,13,63,89,38,26,76,51,0,1,80,23,74,49,99,36,86,11,61,39
1857,51,77,26,39,89,64,13,20,70,95,89,13,64,1,51,26,77,20,70,45
1858,45,32,83,58,7,10,61,86,35,48,95,32,83,7,58,10,61,35,86,48
1859,99,73,23,17,67,92,42,29,80,54,99,23,73,29,80,4,54,17,67,42
1860,4,6,56,81,31,43,94,69,18,24,92,15,65,40,91,28,78,2,53,47
1861,75,100,50,37,88,62,12,9,59,84,97,21,72,9,59,34,84,37,88,12
1862,34,47,97,72,21,15,65,91,40,28,62,24,75,50,100,6,56,31,81,43
1863,78,53,2,2,52,77,27,39,90,65,94,18,69,2,52,27,77,39,90,14
1864,14,20,71,96,46,33,84,58,8,11,65,33,84,8,58,20,71,46,96,49
1865,62,87,36,49,99,74,24,17,68,93,99,24,74,11,62,36,87,17,68,43
1866,43,30,80,55,5,3,54,79,28,41,93,30,80,5,55,25,76,0,50,13
1867,92,66,16,22,73,98,47,35,85,60,63,38,88,6,57,32,82,44,95,19
1868,9,6,57,82,32,44,95,69,19,13,69,22,73,47,98,35,85,9,60,41
1869,63,88,38,25,76,50,0,0,51,76,92,16,66,3,54,28,79,29,79,3
1870,25,38,89,63,13,19,70,95,44,32,54,16,66,41,92,10,60,35,85,48
1871,82,57,6,10,60,85,35,48,98,73,98,22,73,19,70,44,95,32,82,6
1872,22,16,66,92,41,29,79,54,3,5,57,38,89,13,63,0,51,25,76,5
1873,55,81,30,43,93,68,18,24,74,100,55,30,81,43,93,18,68,36,87,11
1874,49,36,87,62,11,8,59,84,33,46,62,24,74,49,100,46,96,21,71,8
1875,96,71,21,14,65,90,40,27,77,52,59,33,84,14,65,40,90,27,77,2
1876,2,3,53,78,28,40,91,66,15,21,52,18,69,44,94,31,81,6,56,50
1877,72,97,47,34,85,59,9,12,63,88,100,25,75,12,63,37,88,34,85,9
1878,37,50,100,75,25,18,69,94,44,31,59,21,72,47,97,3,53,28,78,40
1879,81,56,6,4,55,80,29,42,92,67,91,15,66,42,92,17,67,4,55,29
1880,17,23,74,99,48,36,86,61,10,7,80,23,74,48,99,36,86,10,61,7
1881,58,83,33,45,96,70,20,14,64,89,58,33,83,45,96,20,70,26,77,1
1882,39,26,77,51,1,1,51,76,26,38,51,14,64,39,89,11,61,36,87,49
1883,89,64,13,20,70,95,45,32,83,57,99,23,74,30,80,5,55,17,68,42
1884,7,10,61,86,35,48,98,73,23,16,93,39,90,14,64,1,52,27,77,20
1885,67,92,42,29,79,54,4,5,56,81,71,46,96,33,83,8,58,35,85,9
1886,31,43,94,68,18,24,75,100,49,37,60,22,72,47,98,3,53,28,79,41
1887,87,62,12,8,59,84,34,46,97,72,91,16,66,12,63,38,88,25,76,0
1888,21,15,65,91,40,27,78,53,2,1,50,44,94,19,69,6,57,31,82,48
1889,52,77,27,39,90,64,14,20,71,96,98,23,73,10,61,35,86,16,67,42
1890,46,33,83,58,8,11,61,87,36,49,92,29,79,4,54,1,51,26,76,38
1891,99,74,23,17,68,93,42,30,80,55,89,13,64,32,83,7,57,20,70,45
1892,5,3,53,79,28,41,91,66,16,22,95,24,75,49,100,37,87,12,62,43
1893,72,98,47,35,85,60,9,6,57,82,94,18,68,5,56,31,81,27,78,2
1894,31,44,94,69,19,12,63,88,38,25,53,15,65,40,91,8,59,34,84,46
1895,76,50,0,0,50,76,25,38,88,63,97,21,72,46,97,21,71,8,59,34
1896,13,19,69,95,44,31,82,57,6,9,84,15,65,40,90,27,78,2,53,5
1897,60,85,35,47,98,72,22,16,66,91,56,30,81,43,94,18,68,37,87,12
1898,41,28,79,54,3,5,55,80,30,42,62,24,75,49,100,19,70,45,95,32
1899,93,68,17,24,74,99,49,36,87,61,83,7,57,38,89,13,64,0,51,26
1900,11,8,58,84,33,46,96,71,20,14,76,29,79,4,54,16,67,42,92,10
1901,65,90,39,27,77,52,1,2,53,78,60,35,86,48,98,23,73,6,56,31
1902,28,40,91,65,15,21,72,97,46,34,82,44,94,19,69,25,75,0,50,12
1903,84,59,9,12,62,87,37,50,100,75,63,38,88,41,91,15,66,3,53,28
1904,24,18,69,94,43,31,81,56,5,4,79,22,72,47,98,34,85,9,60,33
1905,54,80,29,42,92,67,16,23,73,99,83,8,58,20,71,45,96,1,52,27
1906,48,35,86,61,10,7,57,83,32,45,77,39,90,14,64,17,68,42,93,30
1907,95,70,20,13,64,89,39,26,76,51,80,4,55,49,99,23,74,11,61,36
1908,1,1,52,77,26,39,89,64,14,20,86,13,64,39,89,26,77,1,51,45
1909,70,96,45,33,83,58,7,11,61,86,96,20,70,7,58,32,83,36,86,10
1910,36,48,99,74,23,17,67,93,42,29,61,23,73,48,99,4,55,29,80,42
1911,80,55,4,6,56,82,31,44,94,69,92,17,67,40,91,15,66,2,53,28
1912,18,25,75,100,50,37,88,63,12,9,78,21,72,47,97,34,84,9,59,12
1913,59,85,34,47,97,72,22,15,66,91,62,37,88,50,100,25,75,31,81,6
1914,41,28,78,53,3,2,52,78,27,40,56,18,69,43,94,27,77,2,52,14
1915,90,65,14,21,71,97,46,33,84,59,65,40,90,8,58,33,84,46,96,21
1916,8,11,62,87,37,49,100,74,24,18,71,24,74,49,99,36,87,11,62,43
1917,68,93,43,30,81,56,5,3,54,79,93,17,68,5,55,30,81,0,51,25
1918,29,41,92,67,16,22,73,98,48,35,76,38,88,13,63,32,82,6,57,19
1919,85,60,10,7,57,82,32,44,95,70,70,44,95,47,98,22,73,10,60,35
1920,19,13,63,89,38,26,76,51,0,0,85,16,66,41,92,28,79,3,54,3
1921,51,76,25,38,88,63,13,19,70,95,54,29,79,41,92,16,67,35,85,10
1922,44,32,82,57,6,10,60,85,35,47,60,22,73,48,98,44,95,19,70,7
1923,98,73,22,16,66,92,41,28,79,54,57,32,82,13,63,38,89,26,76,0
1924,3,5,55,81,30,43,93,68,17,24,51,30,81,5,56,18,68,43,93,11
1925,74,99,49,36,87,62,11,8,58,84,62,37,87,49,100,24,74,21,71,46
1926,33,46,96,71,21,14,65,90,40,27,97,33,84,8,59,40,90,14,65,2
1927,77,52,2,2,53,78,28,40,91,66,52,27,78,44,94,18,69,6,56,31
1928,15,21,72,97,47,34,84,59,9,12,82,25,75,50,100,37,88,12,63,9
1929,62,88,37,50,100,75,25,18,69,94,59,34,85,47,97,22,72,28,78,3
1930,43,31,81,56,6,4,55,80,29,42,53,15,66,41,91,17,67,42,93,29
1931,92,67,17,23,73,99,48,36,86,61,80,4,55,48,99,23,74,11,61,36
1932,10,7,58,83,32,45,96,70,20,13,86,33,83,7,58,20,70,45,96,1
1933,64,89,39,26,77,51,1,0,51,76,52,26,77,39,89,14,64,36,87,11
1934,26,38,89,64,13,19,70,95,45,32,61,24,74,49,99,5,55,30,80,42
1935,83,57,7,10,60,86,35,48,98,73,93,17,68,14,65,39,90,27,77,1
1936,23,16,67,92,42,29,79,54,4,5,52,46,96,20,71,8,58,33,84,9
1937,56,81,30,43,94,68,18,24,75,100,60,35,85,47,98,22,72,28,79,3
1938,49,37,87,62,12,8,59,84,34,46,54,16,66,41,91,38,88,13,63,0
1939,97,71,21,15,65,90,40,27,78,53,50,25,76,19,69,44,95,31,82,6
1940,2,1,52,77,27,39,90,64,14,20,57,23,73,48,99,35,86,10,61,42
1941,71,96,45,33,83,58,8,11,61,86,92,16,67,4,54,29,80,26,76,1
1942,36,49,99,74,23,17,68,93,42,30,51,13,64,39,89,7,57,32,83,45
1943,80,55,4,3,53,79,28,41,91,66,95,20,70,50,100,24,75,12,62,37
1944,15,22,72,98,47,34,85,60,9,6,87,18,69,43,94,31,81,5,56,2
1945,56,82,31,44,94,69,19,12,63,88,53,28,78,40,91,15,65,34,84,9
1946,38,25,75,50,0,0,50,75,25,38,59,21,72,46,97,34,84,8,59,21
1947,88,63,12,19,69,94,44,31,82,56,71,46,97,2,52,27,78,40,90,15
1948,6,9,60,85,34,47,97,72,22,15,65,18,68,43,94,30,81,5,56,49
1949,66,91,41,28,79,53,3,4,55,80,100,24,75,11,62,37,87,7,57,32
1950,30,42,93,67,17,23,74,99,49,36,82,45,95,19,70,26,76,0,51,13
1951,86,61,11,8,58,83,33,45,96,71,64,38,89,41,92,16,67,4,54,29
1952,20,14,64,90,39,26,77,52,1,2,79,23,73,48,98,35,86,10,60,19
1953,52,78,27,40,90,65,15,21,71,97,69,44,94,31,82,6,56,38,88,12
1954,46,34,84,59,8,11,62,87,37,49,63,0,50,25,75,28,79,3,53,15
1955,100,75,24,18,68,94,43,30,81,56,66,41,91,9,60,34,85,47,97,22
1956,5,4,54,79,29,41,92,67,16,23,72,45,96,20,71,8,58,33,83,14
1957,73,98,48,35,86,60,10,7,57,82,64,39,90,26,77,1,52,4,55,30
1958,32,45,95,70,19,13,64,89,38,26,80,42,93,17,67,36,86,11,61,23
1959,76,51,0,1,51,77,26,39,89,64,74,49,99,1,51,26,77,39,89,13
1960,13,20,70,95,45,32,83,58,7,10,64,32,83,7,58,20,70,45,95,48
